permalink_url,title,message,Primary_Category,Primary_Category_Other,Secondary_Category,Secondary_Category_Other,Video_Type,voice_first_3_seconds,visual_first_3_seconds,visual_first_3_seconds_Other,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,thumbnail_famous_personality_name,thumbnail_famous_personality_profession
https://www.facebook.com/NEWJplus/videos/2881604518737946/,"Assam Youth Collects Discarded TV Sets, Turns Them Into Homes For Stray Dogs","असम के रहने वाले इस युवा ने पुराने टेलीविजन का इस्तेमाल कर किया कमाल। सड़कों पर रहने वाले कुत्तों के लिए बनाए घर

#AajNEWJDekhaKya",Skill & Art,,Animals,,"Inspiring,Profile",text only(to),other,Dog,Relevant,Animal,Neutral,,
https://www.facebook.com/NEWJplus/videos/2947354112145223/,More Than 2000 Administrative Service Officers Roots Belong To This School Jharkhand,"झारखंड में गुरूकुल परंपरा से चलने वाले इस स्कूल से 2,000 से ज्यादा आईएएस और आईपीएस कर चुके हैं पढ़ाई | 

#AajNEWJDekhaKya",Places / Destinations,,Person Specific,,Explainer,text only(to),other,Building,Relevant,Object,Neutral,,
https://www.facebook.com/NEWJplus/videos/3707495602634984/,Congress Leaders Double Character On Second Marriage,"दूसरी शादी को लेकर कांग्रेस नेताओं का उजागर हुआ दोहरा चरित्र। जानिए क्यों एक बार फिर दूसरी शादी को लेकर चर्चा में कांग्रेस नेता

Shashi Tharoor | Digvijaya Singh | Rajkumar Chauhan | Indian National Congress 

#AajNEWJDekhaKya",Politics,,"Person Specific,Political",,Explainer,text only(to),famous personality (fp),,Loud,Commoner,Sad,,
https://www.facebook.com/NEWJplus/videos/3811419995569828/,"Religious Persecution Continues In Pakistan, Another Hindu Temple Vandalized In Pakistan","पाकिस्तान में फिर तोड़ा गया ऐतिहासिक मंदिर. आखिर कब तक पाक में होती रहेंगी ऐसी नापाक हरकतें?

#AajNEWJDekhaKya",Global News,,Religion,,Controversial,Crowd,Crowd,,Low,Crowd,Anger,,
https://www.facebook.com/NEWJplus/videos/3992147790798160/,5 Big Incidents Of 2020 In india,देखिए साल 2020 में हमारे देश में घटी कौन सी 5 बड़ी घटनाएं?,Others,,"Health,Facts",,Informative,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/NEWJplus/videos/4091097070950836/,Those 8 Days of Kandahar Hijack Terror,"कंधार हाईजैक - कैसे खत्म हुए थे डर के वो 8 दिन?

Ajit Kumar Doval : The Pride of India

#AajNEWJDekhaKya",Judiciary & Crime,,"History,Facts",,Emotional,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/NEWJplus/videos/4098163770207056/,Caught On Camera: Man Shot Dead In Broad Daylight In Agra,"आगरा में दिनदहाड़े आरोपियों ने की प्रोपर्टी डिलर की गोली मारकर हत्या। सीसीटीवी कैमरे में रिकॉर्ड हुई वारदात

UP Police | MYogiAdityanath

#AajNEWJDekhaKya",Judiciary & Crime,,"Crime,Person Specific",,"Shocking/Surprising,Scary",text only(to),commoner (np),,Relevant,"Object,Commoner",Action,,
https://www.facebook.com/NEWJplus/videos/4847724845269145/,Watch: Farmers Block NH-24 In National Capital Region,"पंजाब-हरियाणा के बाद अब दिल्ली की ओर किया मार्च। दिल्ली हाईवे पर सैकड़ों की तादाद में मौजूद किसानों ने जमकर किया हंगामा

MYogiAdityanath | UPGovt | BJP Uttar Pradesh

#AajNEWJDekhaKya",Law & Order,,"Protests/Rallies,Policies/Norms/Rules",,"Controversial,Explainer",text only(to),Crowd,,Loud,Crowd,Anger,,
https://www.facebook.com/NEWJplus/videos/127250492580158/,तेजपुर विश्वविद्यालय के 18वें दीक्षांत समारोह से पीएम मोदी का संबोधन LIVE,PM Modi adresses 18th Convocation of Tezpur University,Education,,"Statement/Speech,Famous Personality,Person Specific",,Event,Other,other,Blank Screen,No Music,Other,Neutral,,
https://www.facebook.com/NEWJplus/videos/212519343851010/,भारतीय सेना के 73वें स्थापना दिवस पर देखें शानदार परेड LIVE,Watch the Grand Parade on the Ocasion of 73rd Army Day,Forces,,Army,,"Explainer,Event",commoner voice(optv),other,Blank Screen,No Music,Commoner,Action,,
https://www.facebook.com/NEWJplus/videos/220114319776175/,"FitSpin Live with Ranjan Patni, CEO, RPWOLFIT, Top of the world.

Ranjan Patni #FitSpin",LIVE Now With Ranjan Patni To Dedicate This Year To Your Holistic Health And Wellness,Lifestyle,,"Health,Awareness",,Explainer,Other,commoner (np),,No Music,Commoner,Neutral,,
https://www.facebook.com/NEWJplus/videos/239874057766704/,वाराणसी के कोरोना वैक्सीन लाभार्थियों के साथ पीएम मोदी का संवाद LIVE,PM Modi interacts with beneficiaries and Covid vaccinators from Varanas,Government,,"Statement/Speech,Famous Personality,Person Specific",,"Explainer,Event",Other,other,Blank Screen,No Music,Other,Neutral,,
https://www.facebook.com/NEWJplus/videos/445962999738197/,कोविड-19 वैक्सीनेशन का देशभर में आरंभ करते हुए पीएम मोदी LIVE,Live: PM Modi launches pan-India rollout of COVID-19 vaccination,Government,,"Statement/Speech,Famous Personality,Person Specific",,"Explainer,Event",Other,famous personality (fp),,No Music,Famous Personality,Neutral,Narendra Modi,Politics
https://www.facebook.com/NEWJplus/videos/469005371170797/,अहमदाबाद और सूरत मेट्रो प्रोजेक्ट के भूमि पूजन कार्यक्रम से पीएम मोदी LIVE,LIVE: PM Modi performs Bhoomi Poojan of Ahmedabad Metro Project Phase 2 and Surat Metro,Places / Destinations,,"Statement/Speech,Famous Personality,Person Specific",,"Explainer,Event",commoner voice(optv),other,Blank Screen,No Music,Famous Personality,Neutral,Narendra Modi,Politics
https://www.facebook.com/NEWJplus/videos/742715049985228/,उत्तर प्रदेश के 6.1 लाख ग्रामीणों को पीएम मोदी देंगे तोहफा LIVE,PM Modi Releases Financial Assistance Under PMAY-Gramin,Government,,"Statement/Speech,Famous Personality,Person Specific",,"Explainer,Informative",voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Neutral,Narendra Modi,Politics
https://www.facebook.com/NEWJplus/videos/1040483746462938/,असम की जनता को पीएम मोदी को संबोधन LIVE,PM Modi attends land allotment distribution ceremony in Assam,Government,,"Statement/Speech,Famous Personality,Person Specific",,"Explainer,Event",voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Neutral,Narendra Modi,Politics
https://www.facebook.com/NEWJplus/videos/1454857484716212/,"FitSpin Live with Namita Piparaiya, Yoga and Lifestyle Specialist, Founder - Yoganama

yoganama",First FitSpin Live Session with Namita Piparaiya,Lifestyle,,"Health,Awareness",,Explainer,Other,commoner (np),,No Music,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2864079197202985/,"आंध्र प्रदेश की इस जोड़ी ने अपनी शादी पर की खास पहल। शादी के दिन किया ब्लड डोनेशन कैंप का आयोजन | 

#AajNEWJDekhaKya",A Noble Cause Along With The Wedding,Others,,"Person Specific,Awareness",,Inspiring,text only(to),commoner (np),,Relevant,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2867157653561806/,"दिल्ली की ओर बढ़ रहे किसानों और पुलिस के बीच हुई हिंसा। हिंसा के बाद बिगड़े इलाके में हालात |

Aam Aadmi Party | Arvind Kejriwal | Delhi Police | Narendra Modi | Narendra Singh Tomar

#AajNEWJDekhaKya",Major Clash Breaks Out Between Protesting Farmers And Police In,Judiciary & Crime,,"Protests/Rallies,Police",,Shocking/Surprising,Crowd,Crowd,,No Music,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867196993557872/,"बारिश से बचने के लिए लोगों ने जिस छत का लिया सहारा वही बनी उनकी मौत की वजह। जानिए कैसे गाजियाबाद श्मशान हादसे में 20 से ज्यादा लोगों ने गंवाई अपनी जान | 

#AajNEWJDekhaKya","Tragedy Strikes As Crematorium Roof Collapses In Ghaziabad, UttarPradesh",Places / Destinations,,Crisis,,Emotional,Crowd,Crowd,,No Music,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867206450223593/,"कोरोना के बाद अब वैक्सीन पर विपक्ष ने शुरु की राजनीति. देखिए वैक्सीन को लेकर विपक्ष के नेताओं ने दिए कैसे अजीबो-गरीब बयान | 

Akhilesh Yadav | Ashutosh Sinha

#AajNEWJDekhaKya",Opposition Leaders Play Dirty Politics With Their Bizarre Remarks On COVID-19 Vaccin,Politics,,Political,,Controversial,voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Action,Akhilesh Yadav,Politics
https://www.facebook.com/1954072204870360/posts/2867210110223227/,"फिर छिड़ी social media पर जंग, Urmila Matondkar और Kangana Ranaut ने एक दूसरे पर कसा तंज | 

Kangana Ranaut | Urmila Matondkar 

#AajNEWJDekhaKya",Urmila Matondkar Hits Back At Kangana Ranaut's Property Remark,Politics,,"Bollywood,Famous Personality,Person Specific",,"Controversial,Explainer",voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Neutral,"Kangana Ranaut, Urmila Matondkar ",Artists
https://www.facebook.com/1954072204870360/posts/2867275090216729/,"ब्रेल लुईस जयंती विशेष - देखिए किस तरह ब्रेल लिपि की मदद से देश की पहली नेत्रहीन महिला बनी आईएएस अधिकारी |

#AajNEWJDekhaKya","Inspiring Story of Visually Impaired Sub Collector, Pranjal",Lifestyle,,Person Specific,,"Inspiring,Profile",text only(to),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867291793548392/,"पाकिस्तान की कुंडली में 370 का दर्द। पाकिस्तान का पीछा नहीं छोड़ रहा 370 का आंकड़ा।

#AajNEWJDekhaKya",370 Turns Troublesome For Pakistan,Global News,,"Policies/Norms/Rules,Internet Sensation",,"Explainer,Funny",commoner voice(optv),commoner (np),,Low,"Commoner,Object",Neutral,,
https://www.facebook.com/1954072204870360/posts/2867297113547860/,"डॉक्टर करते रहे दयाबेन बुधेलिया की ब्रेन सर्जरी और वे पूरे ऑपरेशन में करती रहीं भगवद् गीता के श्लोकों का पाठ 

#AajNEWJDekhaKya",Woman Sings Bhagwad Gita Shlokas During Her Surger,Others,,"Health,Person Specific",,Shocking/Surprising,commoner voice(optv),commoner (np),,No Music,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867304116880493/,"जानिए क्या है भारतीय वायुसेना का बांबी बकेट ऑपरेशन, जिससे नागालैंड और मणिपुर बॉर्डर पर लगी आग को बुझाया जा रहा है।

Indian Air Force

#AajNEWJDekhaKya",Indian Air Force Conducts Bambi Bucket Operation To Douse Fire In,Forces,,Air Force,,Explainer,text only(to),other,Aircraft,Relevant,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867321370212101/,"जयंती विशेष - क्रिकेट की दुनिया के टाइगर मंसूर अली खान पटौदी के जीवन से जुड़ी खास बातें

#BirthAnniversary #AajNEWJDekhaKya","Remembering The Tiger Of The Cricket World, Mansoor Ali Khan",Sports & Games,,"Cricket,Famous Personality,Person Specific",,Profile,voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Happy,Mansoor Ali Khan Pataudi,Sports
https://www.facebook.com/1954072204870360/posts/2867821970162041/,"गणतंत्र दिवस के त्योहार पर कोरोना की मार। कोरोना के खतरे के बीच गणतंत्र दिवस पर भारत नहीं आएंगे ब्रिटेन के प्रधानमंत्री बोरिस जॉनसन 

PMO India : Report Card 

#AajNEWJDekhaKya",Republic Day Festival Fades Due To Corona,Others,,Facts,,General,text only(to),Crowd,,Loud,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867885753488996/,"क्या होता है बर्ड फ्लू? जिसकी चपेट में आए देश के कई राज्य। जानिए क्यों पक्षियों के साथ-साथ ये इंसानों के लिए भी है बड़ा खतरा | 

Dr. Harsh Vardhan | PMO India : Report Card

#AajNEWJDekhaKya","Bird Flu Strikes India, Many States Affected",Others,,"Crisis,Health",,"Explainer,Informative",text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867892463488325/,"किसान आंदोलन के बीच कबड्डी खेलने उतरे खिलाड़ी। प्रदर्शन कर रहे किसानों ने जोरो-शोरों से बढ़ाया खिलाड़ियों का हौसला | 

Narendra Modi | Arvind Kejriwal | Narendra Singh Tomar

#AajNEWJDekhaKya",Kabaddi Tournament Organized By The Farmers At Singhu Border,Sports & Games,,Other Sports,,Explainer,text only(to),commoner (np),,Loud,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2867936393483932/,"जानिए भारत बायोटेक की बनाई कोवैक्सीन के बारे में ये 5 जरूरी बातें
 
#AajNEWJDekhaKya",5 Things You Should Know About Bharat Biotech’s COVID-19 Vaccine,Others,,"Awareness,Science",,"Explainer,Informative",text only(to),other,Vaccine Bottle,Relevant,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867961240148114/,"संयुक्त राष्ट्र सुरक्षा परिषद में अस्थायी सदस्य के रुप में भारत की नई पारी की हुई शुरुआत। भारत को स्थायी सदस्य बनाने का फ्रांस ने किया समर्थन |

United Nations | Narendra Modi | Ministry of External Affairs, Government of India

#AajNEWJDekhaKya",India Becomes Temporary Member Of The UN Security Council For The Eighth Time,Global News,,Political,,Explainer,text only(to),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2867973136813591/,"मुंबई पुलिस के इस कांस्टेबल ने किया बहादुरी भरा काम, खाली हाथों से पकड़ा 6 फुट लंबा अजगर | 

Mumbai police 

#AajNEWJDekhaKya",Constable Murlidhar Jadhav Of Mumbai Police Removes 6ft Cobra,Forces,,"Police,Person Specific",,"Shocking/Surprising,Scary",commoner voice(optv),commoner (np),,Low,"Animal,Commoner",Neutral,,
https://www.facebook.com/1954072204870360/posts/2867982553479316/,"डीएसपी बेटी को इंस्पेक्टर पिता ने किया सैल्यूट, देखिए ये भावुक कर देने वाला वीडियो

#AajNEWJDekhaKya","Daughter Of A Police Inspector Becomes DSP, Father Proudly",Forces,,"Police,Person Specific",,Profile,text only(to),commoner (np),,Relevant,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2867987966812108/,"जन्मदिन विशेष - टीम इंडिया को पहला क्रिकेट वर्ल्ड कप जिताने वाले कपिल देव के जीवन से जुड़ी खास बातें

Kapildev 

#AajNEWJDekhaKya",NEWJ Wishes All Rounder Kapil Dev Many Many Happy Returns,Sports & Games,,"Cricket,Famous Personality,Person Specific",,General,text only(to),famous personality (fp),,Relevant,Famous Personality,Action,Kapil Dev,Sports
https://www.facebook.com/1954072204870360/posts/2868002033477368/,"शातिर लेडी ज्वेल थीफ ने उड़ाए 12 लाख के गहने। देखें कैसे चोरी में किया बच्चे का इस्तेमाल ।

#AajNNEWJDekhaKya",Vicious Lady Jewel Thief blew 12 lakh jewels.,Judiciary & Crime,,Crime,,Shocking/Surprising,text only(to),Crowd,,Relevant,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2868565363421035/,"जब कोलंबो में भारत के पूर्व प्रधानमंत्री राजीव गांधी पर श्रीलंका नौसेना के सैनिक ने किया था हमला। देखिए वो वीडियो

Indian National Congress 

#AajNEWJDekhaKya",ThrowbackThursday: When PM Rajiv Gandhi Was Attacked By Srilanka,Judiciary & Crime,,"Person Specific,Famous Personality",,Explainer,text only(to),famous personality (fp),,Low,Famous Personality,Happy,Rajiv Gandhi,Politics
https://www.facebook.com/1954072204870360/posts/2868572636753641/,"अशोक वड़ा पाव - जानिए क्यों पिछले कई सालों से मुंबईकरों का फेवरेट है यहां मिलने वाला वड़ा पाव |

#FoodieFriday #AajNEWJDekhaKya",Ashok Vada Pav- Mumbaikars' Favorite Vada Pav For Past 40,Places / Destinations,,"Food,Economy/Economic",,Explainer,text only(to),other,Food,Relevant,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2868582960085942/,"सुरेखा यादव - हमारे देश ही नहीं ये हैं एशिया की पहली महिला ट्रेन ड्राइवर. जानिए एक किसान की बेटी की एशिया की पहली ट्रेन ड्राइवर बनने की कहानी

#AajNEWJDekhaKya","Inspiring Story Of Asia's First Woman Train Driver, Surekha",Lifestyle,,"Empowerment,Famous Personality,Person Specific",,"Inspiring,Profile",voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Happy,Surekha Yadav,LocoPilot
https://www.facebook.com/1954072204870360/posts/2868604883417083/,"स्वरा भास्कर का ‘फौजी’ निकला फर्जी, वर्दी पहनकर सरकार के खिलाफ बनाया था वीडियो 

Swara Bhasker

#AajNEWJDekhaKya",Swara Bhasker Shared A Video Of Fake Solider Showing Hatred,Judiciary & Crime,,"Famous Personality,Army,Person Specific",,Controversial,text only(to),famous personality (fp),,Loud,Famous Personality,Happy,Swara Bhasker,Artist
https://www.facebook.com/1954072204870360/posts/2868615706749334/,"यूपी में जाति लिखे जूते बेचने पर जेल, बजरंग दल की शिकायत पर हुई कार्रवाई

MYogiAdityanath | Government Of Uttar Pradesh

#AajNEWJDekhaKya",Jailed For Selling Caste-Written Shoes After Bajrang Dal Complaint,Business,,"Internet Sensation,Religion,Person Specific",,Shocking/Surprising,commoner voice(optv),commoner (np),,No Music,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2868632686747636/,"गाय के बछड़े ने रास्ते से जा रहे शख्स को की डराने की कोशिश। तो शख्स ने ईंट से मारना किया शुरु

#AajNEWJDekhaKya","Man Violently Beat Up Calf, Delhi Police File FIR And Arrest Him",Judiciary & Crime,,"Crime,Person Specific",,Shocking/Surprising,text only(to),commoner (np),,Loud,"Commoner,Animal",Neutral,,
https://www.facebook.com/1954072204870360/posts/2868728150071423/,"चीन के अरबपति जैक मा हैं लापता। ये है उनका इंग्लिश टीचर से दुनिया के सबसे बड़े बिजनेसमैन की लिस्ट में शामिल होने का सफर

#AajNEWJDekhaKya","Where Is Jack Ma? The Story Former English Teacher, Chinese Multibillionaire And Founder Of",Others,,"Person Specific,Famous Personality",,Explainer,text only(to),famous personality (fp),,Low,Famous Personality,Neutral,Jack Ma,Business
https://www.facebook.com/1954072204870360/posts/2868744973403074/,"पाकिस्तान के अल्पसंख्यकों की आवाज उठाने वाले मानव अधिकार कार्यकर्ता राहत ऑस्टिन पर हुआ जानलेवा हमला।

#AajNEWJDekhaKya",Human Activist Rahat Austin Attacked For Supporting Pakista,Judiciary & Crime,,"Crime,Person Specific",,Shocking/Surprising,commoner voice(optv),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2868748223402749/,"भारी बर्फबारी से गुलजार हुई जन्नत। देखिए बर्फबारी के बाद घाटी की सुंदरता को बंया करते ये वीडियो

#AajNEWJDekhaKya",Breathtaking Visuals of Snow-Capped Kashmir,Places / Destinations,,"Tourism,Awareness",,General,text only(to),other,Nature,Loud,Nature,Neutral,,
https://www.facebook.com/1954072204870360/posts/2868756366735268/,"सिगरेट का धुआं उड़ाना अब पड़ेगा महंगा। 17 साल पुराने कानून को बदलने की तैयारी मे सरकार

Dr. Harsh Vardhan

#AajNEWJDekhaKya",Smokers Beware! India Mulls Changes To 17-Year Old Law,Law & Order,,"Awareness,Policies/Norms/Rules",,Informative,text only(to),commoner (np),,Loud,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869295883347983/,"जानिए बिहार के कुर्सेला का इतिहास, कभी यहां मौजूद था एक रनवे और चलते थे प्राइवेट प्लेन 

#AajNEWJDekhaKya",Aircraft Of The British Era Located In A Village In Bihar,Technology & Innovations,,"History,Person Specific",,Explainer,text only(to),other,Aircarft,Low,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869316210012617/,"मिलिए रामू दोसापति से जो पिछले 6 महीनों में गरीबों की मदद के लिए खर्च कर चुके हैं 50 लाख से ज्यादा रुपए

Telangana CMO

#AajNEWJDekhaKya","Meet Ramu Dosapati, The Founder Of 'Rice ATM'",Lifestyle,,"Social Work,Food,Person Specific",,"Inspiring,Profile",commoner voice(optv),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869322473345324/,"देश में बर्ड फ्लू के फैल रहे खतरे के बीच जानिए क्या है इससे जुड़ी अफवाह और कौन से हैं सही तथ्य 

Dr. Harshvardhan 

#AajNEWJDekhaKya",Myths Vs Facts Of Bird Flu Or Avian Influenza,Others,,"Health,Awareness",,Informative,text only(to),commoner (np),,Relevant,Animal,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869335173344054/,"कभी सेना की वर्दी का अपमान करने वाला ऑल्ट बालाजी अब आतंक के समर्थक और भड़काउ वीडियो डालने वाले फैसल शेख को बना रहा है स्टार

ALTBalaji | Faisal Shaikh

#AajNEWJDekhaKya",Faisal Shaikh Spreads Communal Hatred And Gains Popularity Wit,Religion,,"Internet Sensation,Religion",,General,commoner voice(optv),commoner (np),,Low,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2869346200009618/,"ओडिशा में खुला देश का पहला फायर पार्क। जानिए इसकी खासियत

Naveen Patnaik | National Disaster Management Authority, India 

#AajNEWJDekhaKya",CM Naveen Patnaik Inaugurates the New Fire Park In Orissa,Government,,Awareness,,Explainer,text only(to),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869376786673226/,"यूपी के बदायूं में 50 साल की महिला की रेप के बाद हत्या के 2 आरोपी चढ़े पुलिस के हत्थे

MYogiAdityanath | UP Police 

#AajNEWJDekhaKya",50-Year-Old Woman Gangraped And Murdered In UP's Bandayu Village,Judiciary & Crime,,"Crime,Person Specific",,Shocking/Surprising,Crowd,Crowd,,Relevant,Object,Sad,,
https://www.facebook.com/1954072204870360/posts/2869461619998076/,"क्या आपने देखी है इतनी लंबी ट्रेन!  पटरी पर दौड़ने वाली शेषनाग भारत की सबसे लंबी मालगाड़ी है जिसकी तकनीक देख इंग्लैंड-अमेरिका के इंजीनियर भी हैरान

Ministry of Railways, Government of India | Piyush Goyal | Narendra Modi

#AajNEWJDekhaKya",Indian Railways Operated 251-Wagon Long-Haul Goods Train,Government,,Facts,,"Informative,Explainer",Other,other,Train,Low,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2869477749996463/,"नवदीप सैनी - कभी 200 रुपए के लिए खेलता था क्रिकेट, अब टीम इंडिया के लिए किया टेस्ट डेब्यू 

Gautam Gambhir | ICC - International Cricket Council

#AajNEWJDekhaKya",‘Fast & Furious’ Navdeep Saini Gears Ups To Debut In Sydney F,Sports & Games,,"Cricket,Famous Personality,Person Specific",,"Profile,Inspiring",voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Happy,Navdeep Saini,Sports
https://www.facebook.com/1954072204870360/posts/2869503329993905/,"आखिर क्यों अमेरिका की कैपिटल हिल में हुआ बवाल? देखिए नए राष्ट्रपति की शपथ से पहले अमेरिका में हुई हिंसा की तस्वीरें

Donald J. Trump 

#AajNEWJDekhaKya","Pro-Trump Protesters Storm Into US Capitol, Create Ruckus To Bloc",Global News,,"Protests/Rallies,Famous Personality,Statement/Speech",,Shocking/Surprising,voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Neutral,Donald Trump,Politics
https://www.facebook.com/1954072204870360/posts/2869617596649145/,"हाथ में बंदूक लेकर बच्चों को पढ़ा रहा शख्स, बिहार पुलिस ने लिया संज्ञान

#AajNEWJDekhaKya",Watch: Man Teaches Children With A Rifle In His Hand,Judiciary & Crime,,"Person Specific,Crime",,Shocking/Surprising,commoner voice(optv),commoner (np),,Low,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2869969973280574/,"पुण्यतिथि स्मरण - देखिए कहानी सरला ठकराल की जो थीं भारत की पहली महिला पायलट। जिनसे प्रेरणा लेकर देश की कई बेटियां बनीं पायलट

#AajNEWJDekhaKya","Remembering India's First Woman Pilot, Sarla Thakral On Her Death Anniversary",Forces,,"Empowerment,Famous Personality",,"Profile,Explainer",text only(to),famous personality (fp),,Relevant,Famous Personality,Happy,Sarla Thakral,Pilot
https://www.facebook.com/1954072204870360/posts/2870050239939214/,"दुनिया के सबसे ताकतवर मुल्क के राष्ट्रपति हुए सोशल मीडिया पर ब्लॉक

Donald J. Trump | Twitter | Facebook

#AajNEWJDekhaKya",US President Donald Trump Blocked On Social Media,Global News,,"Protests/Rallies,Famous Personality,Person Specific",,Controversial,text only(to),Crowd,,Loud,Famous Personality,Happy,Donald Trump,Politics
https://www.facebook.com/1954072204870360/posts/2870059696604935/,"महिला आयोग की सदस्य ने दिया विवादित बयान। कहा महिलाओं को रात को नहीं निकलना चाहिए बाहर। विवाद बढ़ने के बाद मांगी माफी

National Commission for Women 

#AajNEWJDekhaKya",A Member Of Women's Commission States A Controversial,Others,,Person Specific,,Controversial,commoner voice(optv),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870067069937531/,"आंध्र प्रदेश में मंदिर और मूर्तियों को नुकसान पहुंचाने का सिलसिला जारी। पिछले 19 महीनों में 125 से ज्यादा मंदिरों को नुकसान पहुंचने के बावजूद जगन मोहन रेड्डी सरकार ने साधी हुई है चुप्पी

YS Jagan Mohan Reddy | YSR Congress Party - YSRCP 

#AajNEWJDekhaKya",Chandrababu Naidu Targets Jagan Mohan Reddy Over The Attacks On Temples,Politics,,Religion,,"Shocking/Surprising,Explainer",Other,commoner (np),,Low,Famous Personality,Neutral,Chandrababu Naidu,Politics
https://www.facebook.com/1954072204870360/posts/2870109756599929/,"स्टीफन हॉकिंग की जयंती पर देखिए कैसे दो भारतीयों ने की थी उनकी आवाज बनने में मदद?

#AajNEWJDekhaKya",Indian Engineers Who Helped Stephen Hawking Get His Voice,Technology & Innovations,,"Science,Famous Personality,Person Specific",,Explainer,voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Happy,Arun Mehta,Scientist
https://www.facebook.com/1954072204870360/posts/2870179709926267/,"अजब प्रेम की गजब कहानी, एक ही मंडप पर दो प्रेमिकाओं संग युवक ने रचाई शादी

#AajNEWJDekhaKya","A Unique Wedding In Chattisgarh With One Man, One Wedding, Two Women",Weird News,,"Person Specific,Internet Sensation",,Shocking/Surprising,text only(to),commoner (np),,Low,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870195119924726/,"किसान रैली के दौरान क्यों भड़के सीओ, कहा- मुझ पर ट्रैक्टर चढ़ा दो

UP Police | MYogiAdityanath

#AajNEWJDekhaKya",Farmer Protest Leader Mangeram Tyagi's Heated Dispute With Commissioner Officer,Forces,,"Police,Person Specific",,General,text only(to),commoner (np),,Relevant,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2870220799922158/,"हर्षद मेहता और केतन पारेख जैसे घोटालों की जांच कर चुके हेमंत नगराले को मिली महाराष्ट्र पुलिस के डीजी की जिम्मेदारी। जानिए किस तरह सरकारी स्कूल के इस छात्र ने तय किया ये लंबा सफर

#AajNEWJDekhaKya","Hemant Nagrale, Who Investigated The Biggest Scams of India, To Be The Next DG Of Maharastra",Forces,,"Police,Person Specific",,Explainer,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870460026564902/,"देखिए किस तरह आर्म्स रेसलिंग के मुकाबले में भारत के इस सॉफ्टवेयर इंजीनियर ने दी फिरंगी पहलवान को मात

#AajNEWJDekhaKya",Rahul Pannikar Defeated World Champion Larry Whills In Arm,Sports & Games,,Other Sports,,General,commoner voice(optv),commoner (np),,No Music,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2870685469875691/,"जन्मदिन विशेष - धान के खेत में अपनी ट्रेनिंग करने वाली हिमा दास कैसे बनी भारत की गोल्डन गर्ल

Hima Das

#AajNEWJDekhaKya",NEWJ Wishes Indian Ace Sprinter Hima Das A Very Happy Birthday,Sports & Games,,"Famous Personality,Person Specific,Other Sports",,"Interview,Profile",voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Proud,Hima Das,Sports
